1760518769.7869847,0.4027,0,
1760518769.8222058,0.4013,0,
1760518769.8449688,0.3970,0,
1760518769.8706172,0.3946,0,
1760518769.9099386,0.3946,0,
1760518769.9397898,0.3945,0,
1760518769.9705462,0.3940,0,
1760518770.0015268,0.3946,0,
1760518770.036918,0.3959,0,
1760518770.066666,0.3975,0,
1760518770.0976772,0.3971,0,
1760518770.1318047,0.3986,0,
1760518770.16457,0.3975,0,
1760518770.192394,0.3967,0,
1760518770.2267754,0.3966,0,
1760518770.2579203,0.3959,0,
1760518770.2900033,0.3990,0,
1760518770.3448555,0.4009,0,
1760518770.374502,0.4021,0,
1760518770.4035437,0.4027,0,
1760518770.4348843,0.4050,0,
1760518770.4673495,0.4038,0,
1760518770.4982631,0.4054,0,
1760518770.5304325,0.4044,0,
1760518770.563822,0.3988,0,
1760518770.5998385,0.4004,0,
1760518770.6280305,0.4003,0,
1760518770.6612804,0.3949,0,
1760518770.68877,0.3907,0,
1760518770.7218764,0.3892,0,
1760518770.7704203,0.3866,0,
1760518770.8040195,0.3849,0,
1760518770.832693,0.3803,0,
1760518770.8660192,0.3780,0,
1760518770.9005315,0.3758,0,
1760518770.9305363,0.3715,0,
1760518770.9615808,0.3655,0,
1760518770.9925735,0.3622,0,
1760518771.0268278,0.3563,0,
1760518771.0577302,0.3535,0,
1760518771.0906212,0.3525,0,
1760518771.120964,0.3537,0,
1760518771.175544,0.3510,0,
1760518771.2007494,0.3464,0,
1760518771.2362626,0.3462,0,
1760518771.2647686,0.3435,0,
1760518771.298496,0.3423,0,
1760518771.3348703,0.3382,0,
1760518771.3612416,0.3342,0,
1760518771.3932238,0.3382,0,
1760518771.427014,0.3353,0,
1760518771.4613035,0.3382,0,
1760518771.4928007,0.3433,0,
1760518771.5215454,0.3457,0,
1760518771.5550063,0.3579,0,
1760518771.6026814,0.3713,0,
1760518771.6330578,0.3803,0,
1760518771.6717598,0.3864,0,
1760518771.7004626,0.3962,0,
1760518771.7283792,0.3964,0,
1760518771.7636077,0.3934,0,
1760518771.7934515,0.3954,0,
1760518771.8248675,0.3971,0,
1760518771.8577034,0.3956,0,
1760518771.8934894,0.3983,0,
1760518771.92199,0.4022,0,
1760518771.952761,0.4017,0,
1760518771.9852839,0.4030,0,
1760518772.0372918,0.3995,0,
1760518772.0681734,0.3971,0,
1760518772.1004798,0.3966,0,
1760518772.130539,0.3959,0,
1760518772.161655,0.3989,0,
1760518772.1943388,0.4000,0,
1760518772.2277477,0.4024,0,
1760518772.2584858,0.4072,0,
1760518772.2923198,0.4016,0,
1760518772.3252735,0.3980,0,
1760518772.3536632,0.3940,0,
1760518772.3849618,0.3891,0,
1760518772.4186606,0.3857,0,
1760518772.4715202,0.3814,0,
1760518772.498868,0.3806,0,
1760518772.5321503,0.3812,0,
1760518772.5618498,0.3843,0,
1760518772.5933642,0.3834,0,
1760518772.6283712,0.3774,0,
1760518772.6606812,0.3756,0,
1760518772.6916847,0.3738,0,
1760518772.722788,0.3680,0,
1760518772.7659373,0.3657,0,
1760518772.7916827,0.3645,0,
1760518772.818894,0.3647,0,
1760518772.866023,0.3633,0,
1760518772.8977613,0.3621,0,
1760518772.930483,0.3625,0,
1760518772.9646416,0.3613,0,
1760518772.994663,0.3604,0,
1760518773.02832,0.3584,0,
1760518773.057768,0.3624,0,
1760518773.090807,0.3698,0,
1760518773.122234,0.3733,0,
1760518773.1534684,0.3764,0,
1760518773.1885543,0.3778,0,
1760518773.216853,0.3744,0,
1760518773.2510135,0.3796,0,
1760518773.2986443,0.3764,0,
1760518773.3303666,0.3772,0,
1760518773.362159,0.3753,0,
1760518773.3967602,0.3727,0,
1760518773.4256604,0.3740,0,
1760518773.4575036,0.3825,0,
1760518773.4886527,0.3797,0,
1760518773.5299737,0.3789,0,
1760518773.5591152,0.3837,0,
1760518773.585836,0.3864,0,
1760518773.6215286,0.3905,0,
1760518773.6499605,0.3927,0,
1760518773.681557,0.3956,0,
1760518773.7314718,0.3956,0,
1760518773.7638927,0.3927,0,
1760518773.7950103,0.3932,0,
1760518773.828703,0.3944,0,
1760518773.8573835,0.3927,0,
1760518773.8905876,0.3934,0,
1760518773.9226878,0.3932,0,
1760518773.9535415,0.3936,0,
1760518773.9864664,0.3916,0,
1760518774.0173793,0.3850,0,
1760518774.0545573,0.3788,0,
1760518774.084539,0.3768,0,
1760518774.1136565,0.3729,0,
1760518774.162841,0.3720,0,
1760518774.1934955,0.3733,0,
1760518774.2257733,0.3741,0,
1760518774.2627797,0.3743,0,
1760518774.2900114,0.3723,0,
1760518774.3228881,0.3730,0,
1760518774.355396,0.3756,0,
1760518774.3858664,0.3770,0,
1760518774.4186993,0.3760,0,
1760518774.451909,0.3740,0,
1760518774.482769,0.3733,0,
1760518774.5165222,0.3764,0,
1760518774.564963,0.3745,0,
1760518774.5985541,0.3733,0,
1760518774.6258707,0.3722,0,
1760518774.6564622,0.3694,0,
1760518774.696159,0.3710,0,
1760518774.7238986,0.3706,0,
1760518774.758978,0.3711,0,
1760518774.7866662,0.3736,0,
1760518774.81838,0.3769,0,
1760518774.8484726,0.3782,0,
1760518774.8816173,0.3776,0,
1760518774.9151905,0.3776,0,
1760518774.9469173,0.3779,0,
1760518774.9934492,0.3818,0,
1760518775.0265944,0.3829,0,
1760518775.0575771,0.3820,0,
1760518775.0898373,0.3756,0,
1760518775.1243844,0.3722,0,
1760518775.1536238,0.3719,0,
1760518775.1854458,0.3732,0,
1760518775.2175357,0.3740,0,
1760518775.2499871,0.3729,0,
1760518775.2834394,0.3613,0,
1760518775.3134239,0.3231,0,
1760518775.3500607,0.3123,0,
1760518775.377762,0.3203,0,
1760518775.4361384,0.3346,0,
1760518775.4626672,0.3488,0,
1760518775.4886122,0.3617,0,
1760518775.522533,0.3649,0,
1760518775.5562391,0.3648,0,
1760518775.5906198,0.3639,0,
1760518775.6201673,0.3473,0,
1760518775.651492,0.2994,0,
1760518775.682554,0.2690,0,
1760518775.715771,0.2597,0,
1760518775.750042,0.2662,0,
1760518775.7806253,0.2700,0,
1760518775.811743,0.2797,0,
1760518775.8585985,0.2907,0,
1760518775.891534,0.3037,0,
1760518775.9308393,0.3091,0,
1760518775.9564466,0.3140,0,
1760518775.9849684,0.3182,0,
1760518776.0168483,0.3191,0,
1760518776.050528,0.3225,0,
1760518776.0819888,0.3253,0,
1760518776.112613,0.3280,0,
1760518776.147263,0.3320,0,
1760518776.178285,0.3370,0,
1760518776.2113955,0.3314,0,
1760518776.2604868,0.2863,0,
1760518776.2900352,0.2593,0,
1760518776.3208401,0.2514,0,
1760518776.353711,0.2546,0,
1760518776.385682,0.2589,0,
1760518776.4205675,0.2661,0,
1760518776.448863,0.2683,0,
1760518776.4806848,0.2733,0,
1760518776.5147452,0.2746,0,
1760518776.5446348,0.2677,0,
1760518776.5769014,0.2608,0,
1760518776.6076405,0.2549,0,
1760518776.6425526,0.2481,0,
1760518776.691875,0.2415,0,
1760518776.7215688,0.2367,0,
1760518776.7535026,0.2295,0,
1760518776.7897003,0.2270,1,
1760518776.818557,0.2236,1,
1760518776.848564,0.2277,1,
1760518776.8825467,0.2318,1,
1760518776.9132667,0.2303,1,
1760518776.945867,0.2269,1,
1760518776.9771094,0.2279,1,
1760518777.0088296,0.2281,1,
1760518777.0416784,0.2274,1,
1760518777.0748594,0.2249,1,
1760518777.1200566,0.2208,1,
1760518777.1534116,0.2231,1,
1760518777.1856065,0.2255,1,
1760518777.219062,0.2272,1,
1760518777.24976,0.2312,1,
1760518777.2811894,0.2319,1,
1760518777.314209,0.2303,1,
1760518777.3466525,0.2282,1,
1760518777.3773074,0.2288,1,
1760518777.4107764,0.2307,1,
1760518777.441786,0.2300,1,
1760518777.4743547,0.2302,1,
1760518777.508193,0.2296,1,
1760518777.5526705,0.2293,1,
1760518777.585543,0.2306,1,
1760518777.6189086,0.2235,1,
1760518777.650988,0.2183,1,
1760518777.6816385,0.2161,1,
1760518777.71558,0.2130,1,
1760518777.7457778,0.2094,1,
1760518777.7789109,0.2088,1,
1760518777.8097405,0.2078,1,
1760518777.8416543,0.2092,1,
1760518777.8732245,0.2082,1,
1760518777.9044125,0.2075,1,
1760518777.9583836,0.2092,1,
1760518777.991766,0.2103,1,ALERT1
1760518778.0190518,0.2118,1,
1760518778.0500777,0.2115,1,
1760518778.0818536,0.2115,1,
1760518778.113753,0.2104,1,
1760518778.1481578,0.2124,1,
1760518778.177898,0.2153,1,
1760518778.208461,0.2187,1,
1760518778.2429311,0.2229,1,
1760518778.2724872,0.2340,1,
1760518778.30848,0.2608,0,
1760518778.3380036,0.2852,0,
1760518778.3853037,0.3023,0,
1760518778.4200418,0.3136,0,
1760518778.4500487,0.3215,0,
1760518778.4835997,0.3270,0,
1760518778.5135956,0.3296,0,
1760518778.5460224,0.3325,0,
1760518778.5809178,0.3324,0,
1760518778.6092403,0.3345,0,
1760518778.6407907,0.3352,0,
1760518778.6744833,0.3334,0,
1760518778.7053149,0.3322,0,
1760518778.7356253,0.3286,0,
1760518778.7715821,0.3260,0,
1760518778.8186526,0.3209,0,
1760518778.8513615,0.3169,0,
1760518778.8814635,0.3141,0,
1760518778.9129283,0.3127,0,
1760518778.9447253,0.3099,0,
1760518778.976189,0.3054,0,
1760518779.0113552,0.3040,0,
1760518779.0427773,0.2915,0,
1760518779.0730217,0.2708,0,
1760518779.10568,0.2548,0,
1760518779.1376028,0.2466,0,
1760518779.1700864,0.2403,0,
1760518779.2005794,0.2367,0,
1760518779.249957,0.2355,0,
1760518779.2826207,0.2343,0,
1760518779.3135953,0.2346,0,
1760518779.3475327,0.2343,0,
1760518779.378318,0.2323,0,
1760518779.4101,0.2342,0,
1760518779.443386,0.2355,0,
1760518779.4737792,0.2344,0,
1760518779.5060537,0.2326,0,
1760518779.538529,0.2359,0,
1760518779.5706766,0.2367,0,
1760518779.60156,0.2365,0,
1760518779.6486957,0.2314,0,
1760518779.6867292,0.2288,0,
1760518779.7175415,0.2311,1,
1760518779.7476885,0.2294,1,
1760518779.7837188,0.2273,1,
1760518779.8091147,0.2289,1,
1760518779.8407257,0.2299,1,
1760518779.873042,0.2313,1,
1760518779.910691,0.2302,1,
1760518779.9369,0.2311,1,
1760518779.9690223,0.2316,1,
1760518780.0019693,0.2307,1,
1760518780.0332582,0.2287,1,
1760518780.0808883,0.2294,1,
1760518780.115858,0.2309,1,
1760518780.1458292,0.2345,1,
1760518780.1824253,0.2342,0,
1760518780.209866,0.2341,0,
1760518780.2406034,0.2341,0,
1760518780.2725077,0.2316,0,
1760518780.3048291,0.2324,0,
1760518780.3407545,0.2300,0,
1760518780.3707323,0.2309,1,
1760518780.4036636,0.2303,1,
1760518780.4328039,0.2294,1,
1760518780.4655254,0.2288,1,
1760518780.5117517,0.2286,1,
1760518780.5478373,0.2287,1,
1760518780.5761757,0.2272,1,
1760518780.6079478,0.2265,1,
1760518780.6414042,0.2281,1,
1760518780.6748116,0.2308,1,
1760518780.705079,0.2313,1,
1760518780.7376454,0.2323,1,
1760518780.7727847,0.2310,1,
1760518780.8005302,0.2318,0,
1760518780.8338163,0.2313,1,
1760518780.864241,0.2329,0,
1760518780.8969636,0.2349,0,
1760518780.9502835,0.2373,0,
1760518780.9800792,0.2362,0,
1760518781.0097532,0.2371,0,
1760518781.0414367,0.2362,0,
1760518781.072619,0.2354,0,
1760518781.1051457,0.2343,0,
1760518781.137644,0.2325,0,
1760518781.168149,0.2306,0,
1760518781.2041364,0.2311,1,
1760518781.2329438,0.2313,1,
1760518781.2667935,0.2297,1,
1760518781.2967017,0.2285,1,
1760518781.346665,0.2291,1,
1760518781.3768983,0.2291,1,
1760518781.411814,0.2334,1,
1760518781.4429598,0.2415,0,
1760518781.47797,0.2571,0,
1760518781.5055645,0.2803,0,
1760518781.53751,0.3002,0,
1760518781.5687246,0.3161,0,
1760518781.6006482,0.3305,0,
1760518781.6352515,0.3382,0,
1760518781.6655273,0.3425,0,
1760518781.6976511,0.3498,0,
1760518781.7314823,0.3533,0,
1760518781.7767673,0.3545,0,
1760518781.8075595,0.3562,0,
1760518781.8418536,0.3568,0,
1760518781.8733897,0.3636,0,
1760518781.9034142,0.3685,0,
1760518781.9406116,0.3726,0,
1760518781.970855,0.3759,0,
1760518782.0005603,0.3854,0,
1760518782.0318317,0.3890,0,
1760518782.0681324,0.3905,0,
1760518782.0976186,0.3916,0,
1760518782.1288376,0.3912,0,
1760518782.1600692,0.3924,0,
1760518782.2088938,0.3910,0,
1760518782.2404912,0.3912,0,
1760518782.2737722,0.3855,0,
1760518782.306102,0.3815,0,
1760518782.3400333,0.3752,0,
1760518782.371111,0.3674,0,
1760518782.404945,0.3660,0,
1760518782.4344194,0.3651,0,
1760518782.4654417,0.3617,0,
1760518782.5006433,0.3600,0,
1760518782.5301857,0.3608,0,
1760518782.5647225,0.3581,0,
1760518782.5935647,0.3566,0,
1760518782.6412761,0.3549,0,
1760518782.672858,0.3566,0,
1760518782.7080069,0.3545,0,
1760518782.736733,0.3524,0,
1760518782.768915,0.3540,0,
1760518782.801436,0.3547,0,
1760518782.8328645,0.3530,0,
1760518782.8649833,0.3524,0,
1760518782.8976243,0.3527,0,
1760518782.93382,0.3511,0,
1760518782.9614737,0.3445,0,
1760518782.9941602,0.3366,0,
1760518783.0416975,0.3299,0,
1760518783.079357,0.3209,0,
1760518783.1044426,0.3135,0,
1760518783.138694,0.3105,0,
1760518783.168586,0.2959,0,
1760518783.2007933,0.2777,0,
1760518783.2328973,0.2650,0,
1760518783.265744,0.2476,0,
1760518783.2966912,0.2403,0,
1760518783.3283973,0.2378,0,
1760518783.366174,0.2388,0,
1760518783.3929024,0.2401,0,
1760518783.4242485,0.2406,0,
1760518783.4731958,0.2399,0,
1760518783.5037522,0.2402,0,
1760518783.5364008,0.2397,0,
1760518783.5745173,0.2402,0,
1760518783.601518,0.2387,0,
